osm_id,katotth,koatuu,name,name:uk,place,population,postal_code,old_name,old_name:uk,region,rayon,hromada
337663387,UA12060190180029589,1221884004,Мар’янівка,Мар’янівка,village,323,,,,Дніпропетровська область,Криворізький район,Лозуватська сільська громада
337663407,UA23060330240068025,2322181305,Петропавлівка,Петропавлівка,village,79,,,,Запорізька область,Запорізький район,Широківська сільська громада
337663435,UA12060270270094435,1225285505,Трудолюбівка,Трудолюбівка,village,118,,,,Дніпропетровська область,Криворізький район,Софіївська селищна громада
337663457,UA12060250340052285,1221888207,Шевченкове,Шевченкове,village,153,,,,Дніпропетровська область,Криворізький район,Новопільська сільська громада
337663464,UA48080090120076146,4823982601,Мазурове,Мазурове,village,583,,,,Миколаївська область,Первомайський район,Кривоозерська селищна громада
337663469,UA23060230040062824,2321582003,Василівка,Василівка,village,61,,,,Запорізька область,Запорізький район,Павлівська сільська громада
337663477,UA12060030120081751,1225285207,Одрубок,Одрубок,village,77,,,,Дніпропетровська область,Криворізький район,Вакулівська сільська громада
337663498,UA12060270220040160,1225283804,Олексіївка,Олексіївка,village,339,,,,Дніпропетровська область,Криворізький район,Софіївська селищна громада
337663505,UA73060550040023938,7321085402,Горбівці,Горбівці,village,932,,,,Чернівецька область,Чернівецький район,Тереблеченська сільська громада
337663524,UA23060150150095710,2321584011,Соколівка,Соколівка,village,630,,,,Запорізька область,Запорізький район,Михайлівська сільська громада
337663538,UA51120090210045440,5122585601,Шершенці,Шершенці,village,1555,,Šeršency;Scherschentzy;Scherschenzy;Shershentsy;Shyershyentsy,,Одеська область,Подільський район,Кодимська міська громада
337663543,UA21060050050013559,2123684001,Костилівка,Костилівка,village,1890,,,,Закарпатська область,Рахівський район,Рахівська міська громада
337663549,UA51120030140080463,5120682450,Козацьке,Козацьке,village,635,,,,Одеська область,Подільський район,Балтська міська громада
337663556,UA12020150180088073,1225083004,Миколо-Мусіївка,Миколо-Мусіївка,village,73,,,,Дніпропетровська область,Дніпровський район,Новопокровська селищна громада
337663564,UA48040170250057086,4821482403,Юр’ївка,Юр’ївка,village,188,,,,Миколаївська область,Вознесенський район,Новомар'ївська сільська громада
337663565,UA73060150040075107,7321088202,Новий Вовчинець,Новий Вовчинець,village,330,,,,Чернівецька область,Чернівецький район,Глибоцька селищна громада
337663567,UA23060030130027892,2321582509,Петрівське,Петрівське,village,185,,,,Запорізька область,Запорізький район,Вільнянська міська громада
337663589,UA35040330160063021,3525880302,Мала Ганнівка,Мала Ганнівка,village,72,,,,Кіровоградська область,Кропивницький район,Устинівська селищна громада
337663592,UA12020150270013345,1225080517,Петриківка,Петриківка,village,818,,,,Дніпропетровська область,Дніпровський район,Новопокровська селищна громада
337663597,UA73020130140022489,7323585001,Сергії,Сергії,village,1097,,,,Чернівецька область,Вижницький район,Путильська селищна громада
337663601,UA12060270180092131,1225285503,Новопетрівка,Новопетрівка,village,135,,,,Дніпропетровська область,Криворізький район,Софіївська селищна громада
337663606,UA73020130090010026,7323555101,Паркулина,Паркулина,village,716,,,,Чернівецька область,Вижницький район,Путильська селищна громада
337663621,UA12060270200025114,1225285501,Новоюлівка,Новоюлівка,village,513,,,,Дніпропетровська область,Криворізький район,Софіївська селищна громада
337663642,UA12060250080040682,1221888203,Вільний Табір,Вільний Табір,village,131,,,,Дніпропетровська область,Криворізький район,Новопільська сільська громада
337663648,UA12060190250028257,1221887706,Радіонівка,Радіонівка,village,650,,,,Дніпропетровська область,Криворізький район,Лозуватська сільська громада
337663662,UA73020130040085097,7323581502,Гробище,Гробище,village,301,,,,Чернівецька область,Вижницький район,Путильська селищна громада
337663676,UA51120030150047413,5120682601,Коритне,Коритне,village,760,,,,Одеська область,Подільський район,Балтська міська громада
337663681,UA51120030220093939,5120684401,Обжиле,Обжиле,village,869,,,,Одеська область,Подільський район,Балтська міська громада
337663688,UA23060190280058995,2323655101,Михайлівське,Михайлівське,village,428,,,,Запорізька область,Запорізький район,Новомиколаївська селищна громада
337663698,UA73020110060025227,7323586503,Плай,Плай,village,232,,,,Чернівецька область,Вижницький район,Конятинська сільська громада
337663702,UA26020010170097823,2620886503,Стовпні,Стовпні,village,63,,,,Івано-Франківська область,Верховинський район,Білоберізька сільська громада
337663707,UA23060190060063043,2323680801,Веселий Гай,Веселий Гай,village,497,,,,Запорізька область,Запорізький район,Новомиколаївська селищна громада
337663710,UA51120090110095605,5122580401,Олексіївка,Олексіївка,village,976,,Alexsejewka;Alekssejewka;Alexssejewka;Aleksejewka;Alexseyevka;Alexsseyevka;Alexseevka;Alexsseevka;Alekseevka;Alekseyevka,,Одеська область,Подільський район,Кодимська міська громада
337663726,UA35040170550097097,3520886901,Солонцюватка,Солонцюватка,village,150,,,,Кіровоградська область,Кропивницький район,Кетрисанівська сільська громада
337663748,UA12080130150035729,1225483203,Краснопіль,Краснопіль,village,99,,,,Дніпропетровська область,Нікопольський район,Томаківська селищна громада
337663762,UA48080030010012495,4820380401,Благодатне,Благодатне,village,1746,,,,Миколаївська область,Первомайський район,Благодатненська сільська громада
337663772,UA51120090120086720,5122583901,Петрівка,Петрівка,village,563,,Petrowka;Petrovka;Pyetrovka,,Одеська область,Подільський район,Кодимська міська громада
337663781,UA23060190480035738,2323687205,Сорочине,Сорочине,village,130,,,,Запорізька область,Запорізький район,Новомиколаївська селищна громада
337663785,UA12020150150033448,1225080511,Кринички,Кринички,village,241,,,,Дніпропетровська область,Дніпровський район,Новопокровська селищна громада
337663790,UA12020150210046182,1225080513,Михайлівка,Михайлівка,village,164,,,,Дніпропетровська область,Дніпровський район,Новопокровська селищна громада
337663796,UA12060190150032175,1221887704,Інгулець,Інгулець,village,331,,,,Дніпропетровська область,Криворізький район,Лозуватська сільська громада
337663800,UA23060150090030686,2321584006,Георгіївське,Георгіївське,village,226,,,,Запорізька область,Запорізький район,Михайлівська сільська громада
337663810,UA12020150330025295,1225080519,Тихе,Тихе,village,84,,,,Дніпропетровська область,Дніпровський район,Новопокровська селищна громада
337663821,UA44040010540021414,4412745702,Хмельницький,Хмельницький,village,618,,,,Луганська область,Хмельницький,
337663828,UA12060270140068389,1225284401,Миколаївка,Миколаївка,village,1594,,,,Дніпропетровська область,Криворізький район,Софіївська селищна громада
337663842,UA35040330250022444,3525880303,Новочигиринка,Новочигиринка,village,51,,,,Кіровоградська область,Кропивницький район,Устинівська селищна громада
337663848,UA35040170600045673,3520887201,Тарасівка,Тарасівка,village,574,,,,Кіровоградська область,Кропивницький район,Кетрисанівська сільська громада
337663853,UA51120030290021918,5120687201,Плоске,Плоске,village,999,,,,Одеська область,Подільський район,Балтська міська громада
337663860,UA73060230020089449,7321080101,Багринівка,Багринівка,village,1456,,,,Чернівецька область,Чернівецький район,Кам'янецька сільська громада
337663872,UA21080110080045812,2123687001,Середнє Водяне,Середнє Водяне,village,5689,,,,Закарпатська область,Тячівський район,Солотвинська селищна громада
337663878,UA23060150140097785,2321584010,Сергіївка,Сергіївка,village,234,,,,Запорізька область,Запорізький район,Михайлівська сільська громада
337663890,UA51120210040016383,5124381502,Білоусівка,Білоусівка,village,89,,,,Одеська область,Подільський район,Савранська селищна громада
337663902,UA12020150060061432,1225083009,Ганно-Мусіївка,Ганно-Мусіївка,village,270,,Червоноармійське,Червоноармійське,Дніпропетровська область,Дніпровський район,Новопокровська селищна громада
337663910,UA23060170070065640,2321580502,Володимирівка,Володимирівка,village,173,,,,Запорізька область,Запорізький район,Михайло-Лукашівська сільська громада
337663915,UA23060170180090957,2321580505,Новомиргородка,Новомиргородка,village,154,,,,Запорізька область,Запорізький район,Михайло-Лукашівська сільська громада
337663920,UA12060030070075381,1225285204,Нові Ковна,Нові Ковна,village,92,,,,Дніпропетровська область,Криворізький район,Вакулівська сільська громада
337663927,UA48040170160040550,4821483902,Обухівка,Обухівка,village,487,,,,Миколаївська область,Вознесенський район,Новомар'ївська сільська громада
337663934,UA44080030110052336,4412391002,Грибуваха,Грибуваха,village,394,,,,Луганська область,,
337663953,UA23060330110049469,2322181307,Зоряне,Зоряне,village,323,,Урицьке,Урицьке,Запорізька область,Запорізький район,Широківська сільська громада
337663957,UA48020130230027559,4823682205,Неудачне,Неудачне,village,107,,,,Миколаївська область,Баштанський район,Казанківська селищна громада
337663962,UA48020130480045621,4823682203,Висунь,Висунь,village,116,,,,Миколаївська область,Баштанський район,Казанківська селищна громада
337663977,UA48020130400032049,4823681907,Сергіївка,Сергіївка,village,140,,,,Миколаївська область,Баштанський район,Казанківська селищна громада
337663986,UA48080090060048159,4823982001,Гойдаї,Гойдаї,village,640,,Леніне,Леніне,Миколаївська область,Первомайський район,Кривоозерська селищна громада
337663990,UA35040170240029347,3520887203,Західне,Західне,village,78,,,,Кіровоградська область,Кропивницький район,Кетрисанівська сільська громада
337663999,UA51120130040059985,5123382602,Адамівка,Адамівка,village,221,,,,Одеська область,Подільський район,Любашівська селищна громада
337664006,UA44080030120010742,4420381103,Єгорівка,Єгорівка,village,250,,,,Луганська область,Антрацитівський район,
337664013,UA44040010470075756,4424284403,Іващенко,Іващенко,village,198,,,,Луганська область,Свердловський район,
337664018,UA12140250500021100,1224255119,Чорненкове,Чорненкове,village,412,,,,Дніпропетровська область,Синельниківський район,Покровська селищна громада
337664025,UA23060230090055750,2321586106,Значкове,Значкове,village,354,,,,Запорізька область,Запорізький район,Павлівська сільська громада
337664033,UA51120090190073544,5122583903,Стримба,Стримба,village,302,,,,Одеська область,Подільський район,Кодимська міська громада
337664052,UA26020010060087392,2620882501,Гринява,Гринява,village,904,,,,Івано-Франківська область,Верховинський район,Білоберізька сільська громада
337664064,UA12060030040043549,1225285203,Жовте,Жовте,village,388,,,,Дніпропетровська область,Криворізький район,Вакулівська сільська громада
337664071,UA12060190190089857,1221881303,Надія,Надія,village,273,,Радгоспне,Радгоспне,Дніпропетровська область,Криворізький район,Лозуватська сільська громада
337664084,UA21060030080074622,2123686501,Росішка,Росішка,village,1160,,,,Закарпатська область,Рахівський район,Великобичківська селищна громада
337664101,UA12140050010042898,1224283401,Великомихайлівка,Великомихайлівка,village,1963,,,,Дніпропетровська область,Синельниківський район,Великомихайлівська сільська громада
337664105,UA35040330310046185,3525887803,Селіванове,Селіванове,village,55,,,,Кіровоградська область,Кропивницький район,Устинівська селищна громада
337664113,UA12060270020075244,1225285502,Авдотівка,Авдотівка,village,393,,,,Дніпропетровська область,Криворізький район,Софіївська селищна громада
337664130,UA12060270290073166,1225284407,Лошкарівка,Лошкарівка,village,278,,,,Дніпропетровська область,Криворізький район,Софіївська селищна громада
337664136,UA23060230030098673,2321586102,Біляївка,Біляївка,village,360,,,,Запорізька область,Запорізький район,Павлівська сільська громада
337664145,UA44040010200018949,4424286603,Дар’ївка,Дар’ївка,village,136,,,,Луганська область,Свердловський район,
337664167,UA73060230030017017,7321086303,Біла Криниця,Біла Криниця,village,169,,,,Чернівецька область,Чернівецький район,Кам'янецька сільська громада
337664171,UA73020130160081475,7323585004,Тесницька,Тесницька,village,146,,,,Чернівецька область,Вижницький район,Путильська селищна громада
337664177,UA26020010100094132,2620886501,Пробійнівка,Пробійнівка,village,373,,,,Івано-Франківська область,Верховинський район,Білоберізька сільська громада
337664189,UA51120030240084511,5120685401,Пасат,Пасат,village,703,,,,Одеська область,Подільський район,Балтська міська громада
337664205,UA12080130310076808,1225483207,Тарасівка,Тарасівка,village,207,,,,Дніпропетровська область,Нікопольський район,Томаківська селищна громада
337664214,UA12060030160017248,1225285208,Тернуватка,Тернуватка,village,52,,,,Дніпропетровська область,Криворізький район,Вакулівська сільська громада
337664222,UA12060030090089608,1225285205,Нововітебське,Нововітебське,village,92,,,,Дніпропетровська область,Криворізький район,Вакулівська сільська громада
337664244,UA48080090020026287,4823980401,Багачівка,Багачівка,village,845,,,,Миколаївська область,Первомайський район,Кривоозерська селищна громада
337664250,UA12020150220064614,1225080515,Новоандріївка,Новоандріївка,village,109,,,,Дніпропетровська область,Дніпровський район,Новопокровська селищна громада
337664258,UA12060250250069843,1221884713,Новомайське,Новомайське,village,813,,,,Дніпропетровська область,Криворізький район,Новопільська сільська громада
337664265,UA35040330120034394,3525886701,Криничне,Криничне,village,1068,,,,Кіровоградська область,Кропивницький район,Устинівська селищна громада
337664312,UA12060190100033675,1221887703,Дружба,Дружба,village,234,,,,Дніпропетровська область,Криворізький район,Лозуватська сільська громада
337664316,UA48020130490055648,4823683505,Гранітне,Гранітне,village,21,,Незаможник,Незаможник,Миколаївська область,Баштанський район,Казанківська селищна громада
337664329,UA12140250160030521,1224280521,Добропасове,Добропасове,village,475,,Червоний Лиман,Червоний Лиман,Дніпропетровська область,Синельниківський район,Покровська селищна громада
337664335,UA12140250330083280,1224280501,Олександрівка,Олександрівка,village,1951,,,,Дніпропетровська область,Синельниківський район,Покровська селищна громада
337664341,UA12080130160044895,1225488802,Крутеньке,Крутеньке,village,599,,Кірове,Кірове,Дніпропетровська область,Нікопольський район,Томаківська селищна громада
337664346,UA23060190390063968,2323655102,Островське,Островське,village,235,,,,Запорізька область,Запорізький район,Новомиколаївська селищна громада
337664360,UA23060170020094081,2321580501,Антонівка,Антонівка,village,346,,,,Запорізька область,Запорізький район,Михайло-Лукашівська сільська громада
337664366,UA12060250150074351,1221884709,Коломійцеве,Коломійцеве,village,214,,,,Дніпропетровська область,Криворізький район,Новопільська сільська громада
337664374,UA44040010310052540,4424286606,Мар’ївка,Мар’ївка,village,177,,,,Луганська область,Свердловський район,
337664390,UA23060170170054880,2321584503,Нововасилівське,Нововасилівське,village,86,,,,Запорізька область,Запорізький район,Михайло-Лукашівська сільська громада
337664403,UA44080030180050974,4412391003,Новодар’ївка,Новодар’ївка,village,193,,,,Луганська область,,
337664411,UA23060150050044837,2321584004,Вільноандріївка,Вільноандріївка,village,839,,,,Запорізька область,Запорізький район,Михайлівська сільська громада
337664417,UA23060230170087283,2321586111,Роздолля,Роздолля,village,72,,,,Запорізька область,Запорізький район,Павлівська сільська громада
337664424,UA48080070040024460,4825482203,Кам’яний Міст,Кам’яний Міст,village,1092,,,,Миколаївська область,Первомайський район,Кам'яномостівська сільська громада
337664438,UA12140250480058033,1224280502,Тихе,Тихе,village,125,,,,Дніпропетровська область,Синельниківський район,Покровська селищна громада
337664444,UA23060030100031560,2321582501,Любимівка,Любимівка,village,404,,,,Запорізька область,Запорізький район,Вільнянська міська громада
337664450,UA35040170610039883,3520886905,Трудолюбівка,Трудолюбівка,village,123,,,,Кіровоградська область,Кропивницький район,Кетрисанівська сільська громада
337664468,UA35040170670041731,3520887207,Червонопілля,Червонопілля,village,474,,,,Кіровоградська область,Кропивницький район,Кетрисанівська сільська громада
337664483,UA23060230160028532,2321586110,Резедівка,Резедівка,village,53,,,,Запорізька область,Запорізький район,Павлівська сільська громада
337664491,UA12140250240067012,1224280511,Коломійці,Коломійці,village,861,,,,Дніпропетровська область,Синельниківський район,Покровська селищна громада
337664497,UA48020130240057665,4823681704,Нова Висунь,Нова Висунь,village,91,,,,Миколаївська область,Баштанський район,Казанківська селищна громада
337664501,UA35040330300055599,3525887801,Седнівка,Седнівка,village,686,,,,Кіровоградська область,Кропивницький район,Устинівська селищна громада
337664509,UA48080030090037801,4820384205,Остапівка,Остапівка,village,101,,,,Миколаївська область,Первомайський район,Благодатненська сільська громада
337664520,UA23060230080064686,2321586105,Зелене,Зелене,village,171,,,,Запорізька область,Запорізький район,Павлівська сільська громада
337664526,UA12060250070050068,1221888202,Вільний Посад,Вільний Посад,village,128,,,,Дніпропетровська область,Криворізький район,Новопільська сільська громада
337664540,UA35040170560046626,3520884803,Сорочанове,Сорочанове,village,187,,,,Кіровоградська область,Кропивницький район,Кетрисанівська сільська громада
337664555,UA21060030060027636,2123685501,Луг,Луг,village,1985,,,,Закарпатська область,Рахівський район,Великобичківська селищна громада
337664562,UA12060250110077453,1221884703,Златопіль,Златопіль,village,141,,,,Дніпропетровська область,Криворізький район,Новопільська сільська громада
337664567,UA48020130290056319,4823681707,Новоданилівка,Новоданилівка,village,142,,,,Миколаївська область,Баштанський район,Казанківська селищна громада
337664581,UA12060270100018547,1225283801,Кам’янка,Кам’янка,village,888,,,,Дніпропетровська область,Криворізький район,Софіївська селищна громада
337664588,UA35040170650035166,3520887603,Федорівка,Федорівка,village,129,,,,Кіровоградська область,Кропивницький район,Кетрисанівська сільська громада
337664594,UA48080110130079161,4825485703,Іванівка,Іванівка,village,473,,,,Миколаївська область,Первомайський район,Мигіївська сільська громада
337664602,UA51120210090085923,5124381503,Дубки,Дубки,village,85,,,,Одеська область,Подільський район,Савранська селищна громада
337664615,UA23060150060024096,2321582705,Вільногрушівське,Вільногрушівське,village,96,,,,Запорізька область,Запорізький район,Михайлівська сільська громада
337664636,UA44080030070093652,4412391001,Благівка,Благівка,village,709,,,,Луганська область,,
337664642,UA12060250350036314,1221888201,Широке,Широке,village,1337,,,,Дніпропетровська область,Криворізький район,Новопільська сільська громада
337664656,UA23060330280036255,2322184604,Придніпровське,Придніпровське,village,79,,,,Запорізька область,Запорізький район,Широківська сільська громада
337664662,UA26020010030091650,2620882502,Біла Річка,Біла Річка,village,157,,,,Івано-Франківська область,Верховинський район,Білоберізька сільська громада
337664670,UA23060170110019949,2321580504,Колос,Колос,village,55,,,,Запорізька область,Запорізький район,Михайло-Лукашівська сільська громада
337664677,UA23060330150046433,2322184601,Лукашеве,Лукашеве,village,1188,,,,Запорізька область,Запорізький район,Широківська сільська громада
337664695,UA73020130120022726,7323555102,Рижа,Рижа,village,682,,,,Чернівецька область,Вижницький район,Путильська селищна громада
337664708,UA51120030110099505,5120682202,Євтодія,Євтодія,village,450,,,,Одеська область,Подільський район,Балтська міська громада
337664721,UA23060190540099529,2323687201,Трудове,Трудове,village,307,,,,Запорізька область,Запорізький район,Новомиколаївська селищна громада
337664728,UA48040010180066900,4821484602,Михайлівка,Михайлівка,village,96,,,,Миколаївська область,Вознесенський район,Братська селищна громада
337664734,UA23060170010056787,2321584501,Михайло-Лукашеве,Михайло-Лукашеве,village,1106,,,,Запорізька область,Запорізький район,Михайло-Лукашівська сільська громада
337664741,UA12060250010097606,1221884701,Новопілля,Новопілля,village,2047,,,,Дніпропетровська область,Криворізький район,Новопільська сільська громада
337664748,UA51120090070068595,5122583001,Круті,Круті,village,820,,Krutyje;Krutye;Krutyye,,Одеська область,Подільський район,Кодимська міська громада
337664753,UA23060170090038177,2321580503,Зелений Гай,Зелений Гай,village,102,,,,Запорізька область,Запорізький район,Михайло-Лукашівська сільська громада
337664759,UA12080130350083654,1225488801,Чумаки,Чумаки,village,1203,,,,Дніпропетровська область,Нікопольський район,Томаківська селищна громада
337664768,UA48020130090047354,4823681901,Дмитрівка,Дмитрівка,village,358,,,,Миколаївська область,Баштанський район,Казанківська селищна громада
337664786,UA35040170410014270,3520887206,Новокиївка,Новокиївка,village,143,,,,Кіровоградська область,Кропивницький район,Кетрисанівська сільська громада
337664791,UA23060190220069576,2323687203,Київське,Київське,village,174,,,,Запорізька область,Запорізький район,Новомиколаївська селищна громада
337664798,UA48020130460079425,4823684205,Утішне,Утішне,village,78,,,,Миколаївська область,Баштанський район,Казанківська селищна громада
337664819,UA12140050110082244,1224283406,Орестопіль,Орестопіль,village,574,,,,Дніпропетровська область,Синельниківський район,Великомихайлівська сільська громада
337664828,UA23060230120082064,2321586108,Новоселівка,Новоселівка,village,180,,,,Запорізька область,Запорізький район,Павлівська сільська громада
337664837,UA12060250300059900,1221884715,Степове,Степове,village,71,,Чапаєвка,Чапаєвка,Дніпропетровська область,Криворізький район,Новопільська сільська громада
337664858,UA12080130100014987,1225483201,Зелений Гай,Зелений Гай,village,290,,,,Дніпропетровська область,Нікопольський район,Томаківська селищна громада
337664871,UA26020010050070744,2620886502,Грамотне,Грамотне,village,371,,,,Івано-Франківська область,Верховинський район,Білоберізька сільська громада
337664877,UA12080130030032527,1225483209,Веселий Яр,Веселий Яр,village,137,,Червоноукраїнка,Червоноукраїнка,Дніпропетровська область,Нікопольський район,Томаківська селищна громада
337664882,UA48040170090025118,4821481302,Кам’янопіль,Кам’янопіль,village,53,,,,Миколаївська область,Вознесенський район,Новомар'ївська сільська громада
337664890,UA48080030030058018,4820383803,Виноградний Яр,Виноградний Яр,village,225,,,,Миколаївська область,Первомайський район,Благодатненська сільська громада
337664897,UA73020130180046381,7323585005,Фошки,Фошки,village,417,,,,Чернівецька область,Вижницький район,Путильська селищна громада
337664904,UA23060030050042108,2321582504,Вільнянка,Вільнянка,village,74,,,,Запорізька область,Запорізький район,Вільнянська міська громада
337664909,UA35040170120083527,3520881601,Василівка,Василівка,village,332,,,,Кіровоградська область,Кропивницький район,Кетрисанівська сільська громада
337664915,UA12140250200034208,1224255105,Зелена Долина,Зелена Долина,village,108,,,,Дніпропетровська область,Синельниківський район,Покровська селищна громада
337664928,UA51120030130048783,5120682201,Кармалюківка,Кармалюківка,village,574,,,,Одеська область,Подільський район,Балтська міська громада
337664938,UA12140050100051918,1224283405,Новоселівка,Новоселівка,village,295,,,,Дніпропетровська область,Синельниківський район,Великомихайлівська сільська громада
337664956,UA23060150080045352,2321582707,Вільноуланівське,Вільноуланівське,village,55,,,,Запорізька область,Запорізький район,Михайлівська сільська громада
337664961,UA12020150200024693,1225083005,Миропіль,Миропіль,village,374,,,,Дніпропетровська область,Дніпровський район,Новопокровська селищна громада
337664966,UA51120030230085646,5120685001,Оленівка,Оленівка,village,679,,,,Одеська область,Подільський район,Балтська міська громада
337664987,UA12140250030041935,1224280503,Богодарівка,Богодарівка,village,70,,,,Дніпропетровська область,Синельниківський район,Покровська селищна громада
337664994,UA12060250270035862,1221888204,Новоселівка,Новоселівка,village,71,,,,Дніпропетровська область,Криворізький район,Новопільська сільська громада
337665001,UA35040170430078797,3520885603,Новосамара,Новосамара,village,146,,,,Кіровоградська область,Кропивницький район,Кетрисанівська сільська громада
337665016,UA48080030110011010,4820383801,Садове,Садове,village,685,,,,Миколаївська область,Первомайський район,Благодатненська сільська громада
337665032,UA23060150010061768,2321584001,Михайлівка,Михайлівка,village,2177,,,,Запорізька область,Запорізький район,Михайлівська сільська громада
337665047,UA35040330240090512,3525886704,Новоустинівка,Новоустинівка,village,110,,,,Кіровоградська область,Кропивницький район,Устинівська селищна громада
337665066,UA21080110020020640,2123681001,Біла Церква,Біла Церква,village,3024,,,,Закарпатська область,Тячівський район,Солотвинська селищна громада
337665074,UA35040170480056138,3520885604,Пенькове,Пенькове,village,130,,,,Кіровоградська область,Кропивницький район,Кетрисанівська сільська громада
337665087,UA48080030050056276,4820383805,Зелена Поляна,Зелена Поляна,village,130,,,,Миколаївська область,Первомайський район,Благодатненська сільська громада
337665091,UA12060030020042764,1225285202,Базавлучок,Базавлучок,village,194,,,,Дніпропетровська область,Криворізький район,Вакулівська сільська громада
337665097,UA48020130540029506,4823684805,Утішне,Утішне,village,9,,,,Миколаївська область,Баштанський район,Казанківська селищна громада
337665110,UA12060190170049040,1221882904,Кудашівка,Кудашівка,village,129,,,,Дніпропетровська область,Криворізький район,Лозуватська сільська громада
337665116,UA48080030120090362,4820384201,Семенівка,Семенівка,village,1937,,,,Миколаївська область,Первомайський район,Благодатненська сільська громада
337665119,UA44080030200012003,4412391004,Платонівка,Платонівка,village,409,,,,Луганська область,,
337665127,UA12140250400016915,1224280517,Писанці,Писанці,village,108,,,,Дніпропетровська область,Синельниківський район,Покровська селищна громада
337665133,UA23060150110010924,2321584008,Криничне,Криничне,village,294,,,,Запорізька область,Запорізький район,Михайлівська сільська громада
337665138,UA44040010250044094,4424283303,Карпове-Кріпенське,Карпове-Кріпенське,village,992,,,,Луганська область,Свердловський район,
337665145,UA48040170200078541,4821481303,Прищепівка,Прищепівка,village,57,,,,Миколаївська область,Вознесенський район,Новомар'ївська сільська громада
337665153,UA51120030180043660,5120683801,Мирони,Мирони,village,704,,,,Одеська область,Подільський район,Балтська міська громада
337665158,UA12060250360082053,1221884711,Лісопитомник,Лісопитомник,village,212,,,,Дніпропетровська область,Криворізький район,Новопільська сільська громада
337665184,UA23060230010011165,2321586101,Павлівське,Павлівське,village,462,,,,Запорізька область,Запорізький район,Павлівська сільська громада
337665188,UA23060230070047595,2321586104,Задорожнє,Задорожнє,village,87,,,,Запорізька область,Запорізький район,Павлівська сільська громада
337665210,UA23060190130070593,2323684002,Дубовий Гай,Дубовий Гай,village,89,,,,Запорізька область,Запорізький район,Новомиколаївська селищна громада
337665221,UA35040170270026130,3520887204,Іванівка,Іванівка,village,67,,,,Кіровоградська область,Кропивницький район,Кетрисанівська сільська громада
337665229,UA44080010110065321,4420382201,Дякове,Дякове,village,2870,,,,Луганська область,Антрацитівський район,
337665237,UA48020130450019310,4823684804,Троянка,Троянка,village,211,,,,Миколаївська область,Баштанський район,Казанківська селищна громада
337665243,UA73020130130054969,7323585003,Рипень,Рипень,village,350,,,,Чернівецька область,Вижницький район,Путильська селищна громада
337665255,UA12140050160098095,1224283409,Январське,Январське,village,298,,,,Дніпропетровська область,Синельниківський район,Великомихайлівська сільська громада
337665287,UA23060170190095100,2321584504,Новомихайлівське,Новомихайлівське,village,81,,,,Запорізька область,Запорізький район,Михайло-Лукашівська сільська громада
337665296,UA12060190200029132,1221881404,Новий Кременчук,Новий Кременчук,village,256,,,,Дніпропетровська область,Криворізький район,Лозуватська сільська громада
337665304,UA48020130260039898,4823681905,Нововасилівка,Нововасилівка,village,101,,,,Миколаївська область,Баштанський район,Казанківська селищна громада
337665327,UA12080130260085804,1225488001,Преображенка,Преображенка,village,1369,,,,Дніпропетровська область,Нікопольський район,Томаківська селищна громада
337665336,UA12080070250081054,1222982809,Менделєєвка,Менделєєвка,village,91,,,,Дніпропетровська область,Нікопольський район,Першотравневська сільська громада
337665358,UA23060190250023105,2323686608,Мар’янівка,Мар’янівка,village,109,,,,Запорізька область,Запорізький район,Новомиколаївська селищна громада
337665363,UA12020150230072847,1225083006,Олександрівка,Олександрівка,village,58,,,,Дніпропетровська область,Дніпровський район,Новопокровська селищна громада
337665382,UA23060330160080981,2322188803,Малишівка,Малишівка,village,264,,,,Запорізька область,Запорізький район,Широківська сільська громада
337665392,UA12060250100097222,1221884707,Дніпровка,Дніпровка,village,61,,,,Дніпропетровська область,Криворізький район,Новопільська сільська громада
